x,y,z
0.4434427,1.266256,-0.2033537
0.4434894,1.2651995,-0.2025912
0.4437375,1.263898,-0.201554033
0.444025725,1.2625515,-0.20044385
0.44427672,1.2612362,-0.19923602
0.44473538,1.2586382,-0.19681538
0.4452395,1.2559238,-0.19400908
0.44575886,1.253237,-0.19092746
0.44635338,1.2505158,-0.18752496
0.44705304,1.2477168,-0.18377354
0.44793676,1.2448974,-0.1797375
0.44891996,1.2420772,-0.17544558
0.44994444,1.2393248,-0.17085608
0.45090288,1.236768,-0.16592184
0.45189264,1.2344222,-0.16071502
0.45263246,1.2321668,-0.15539972
0.45342796,1.2301248,-0.14977198
0.45427926,1.2282898,-0.14391544
0.4542677,1.2267052,-0.1383465
0.45426242,1.2252174,-0.13252324
0.45438808,1.2239412,-0.12630658
0.45443574,1.2229166,-0.11981886
0.45434814,1.2222014,-0.113043012
0.45515698,1.2216492,-0.105613468
0.45592268,1.2213876,-0.098052194
0.4567236,1.2215876,-0.090374776
0.45758088,1.2220862,-0.082686106
0.45848466,1.2228558,-0.074964834
0.45933916,1.2238778,-0.067027604
0.46016094,1.225261,-0.058984658
0.46088908,1.2270424,-0.050767586
0.46155024,1.2291298,-0.042385524
0.46215244,1.2315612,-0.033924244
0.46278294,1.2344242,-0.025528608
0.4634964,1.2376416,-0.017144881
0.46426072,1.2410822,-0.008878649
0.46506276,1.2449486,-0.000723285
0.46590872,1.2490776,0.007343643
0.46674976,1.2536688,0.015332087
0.46747594,1.2587814,0.023195303
0.4682046,1.2643992,0.031001504
0.46890062,1.2702974,0.038723402
0.4696387,1.2766924,0.046217372
0.47042936,1.2832692,0.053531812
0.47127068,1.2901262,0.060683852
0.47213632,1.297251,0.067668772
0.47305056,1.3048798,0.074417566
0.47398788,1.3127732,0.08100302
0.47490794,1.321022,0.08736517
0.47583282,1.329503,0.093501908
0.47673072,1.3381376,0.099434584
0.47761328,1.3468952,0.105108656
0.4784371,1.3557658,0.110664044
0.47921466,1.3648364,0.11591078
0.4799304,1.3739942,0.12100098
0.480558,1.383305,0.12585012
0.48150782,1.3925642,0.1303667
0.48233684,1.4019258,0.13470484
0.4830241,1.4112764,0.13885728
0.48357512,1.42064,0.14285462
0.48398376,1.4300196,0.1466227
0.48380336,1.4393978,0.15038158
0.48340466,1.448741,0.15391504
0.48280788,1.4579262,0.15735394
0.48208048,1.4669912,0.16060322
0.48116642,1.475961,0.16364168
0.48010756,1.4848524,0.16658384
0.47886014,1.4934792,0.16924094
0.47748906,1.5019686,0.1718012
0.4758556,1.510226,0.17418002
0.47411324,1.5181482,0.17641064
0.47228378,1.525734,0.17836996
0.47049788,1.5331454,0.18024376
0.46871466,1.5403186,0.18184252
0.4670558,1.5472738,0.18311788
0.4654895,1.553943,0.18415948
0.46351294,1.5615818,0.18510538
0.46186604,1.567798,0.18575266
0.46013006,1.5736886,0.1862694
0.4582978,1.5792978,0.18667994
0.45636198,1.5847314,0.18703492
0.45484398,1.58863,0.18713238
0.45301192,1.5931992,0.1871949
0.45124974,1.597391,0.18709114
0.44928794,1.6017638,0.18675748
0.44750222,1.6055192,0.18621002
0.44603864,1.6084448,0.18570876
0.44475264,1.6110044,0.18500426
0.44367174,1.6133526,0.18382094
0.44318492,1.6145086,0.18284978
0.44277006,1.6155634,0.1814887
0.4423552,1.6166182,0.18012762
0.44206604,1.6173754,0.17866026
0.44194014,1.6175948,0.17742464
0.44190836,1.6176306,0.17591514
0.4421387,1.6171498,0.17469768
0.44254876,1.6162796,0.17314236
0.4429827,1.6147984,0.1712135
0.4433911,1.6134126,0.16961534
0.4438037,1.611903,0.16795834
0.44325288,1.6104234,0.16660942
0.44264204,1.6088942,0.16530678
0.44234962,1.6073892,0.1645489
0.44233286,1.60526,0.16360976
0.44252186,1.6028584,0.16275466
0.4438473,1.5999648,0.1616954
0.44536788,1.5967796,0.1607548
0.4470666,1.5926496,0.15974802
0.44848966,1.5891438,0.1589225
0.44998668,1.5853712,0.15823416
0.45154332,1.5813926,0.1575569
0.45323124,1.5772196,0.15694462
0.4552245,1.5725916,0.15648664
0.45763302,1.5668182,0.15609524
0.460009,1.560651,0.155956
0.46203088,1.5553606,0.15597018
0.4642383,1.5485158,0.1563163
0.46587452,1.5422964,0.15683712
0.46709548,1.5372224,0.15729136
0.46821918,1.5321022,0.15773736
0.47002912,1.5239682,0.15863302
0.4712074,1.5183136,0.15930468
0.47279564,1.510617,0.16056798
0.47438388,1.5029204,0.16183128
0.47588556,1.4947266,0.16342122
0.47681602,1.4876808,0.16502668
0.47786452,1.4787976,0.16713386
0.47828024,1.4712888,0.16917452
0.47870288,1.4617274,0.17179442
0.47901734,1.451898,0.17452422
0.47955538,1.4394016,0.17787156
0.47997538,1.4287426,0.18071718
0.480505,1.417743,0.18348516
0.48084362,1.403876,0.18712888
0.4810167,1.3895974,0.19097264
0.48052412,1.377256,0.19446072
0.48003154,1.3649146,0.1979488
0.47893472,1.3498502,0.20209958
0.47784546,1.3371108,0.20526826
0.47686824,1.3268348,0.20766794
0.4757757,1.31374,0.21025594
0.4741715,1.297842,0.21348986
0.47304094,1.2870294,0.21552402
0.47094812,1.273301,0.21827462
0.46826816,1.2568984,0.22147144
0.4654758,1.2432486,0.22402038
0.46275658,1.2296656,0.2262108
0.46003736,1.2160826,0.22840122
0.45796638,1.2053538,0.22966896
0.45516422,1.1920596,0.2310439
0.45219548,1.1788234,0.23250776
0.44878352,1.1658734,0.23387652
0.44444274,1.150478,0.23549308
0.4405925,1.1377392,0.236843
0.43715668,1.1278912,0.23780188
0.4336053,1.1182966,0.2384368
0.43009754,1.1088536,0.2389728
0.42563114,1.0975112,0.23943196
0.42116474,1.0861688,0.23989112
0.41540096,1.0730494,0.2403707
0.4093434,1.0603986,0.240852
0.40412396,1.0500464,0.24123992
0.39861062,1.0404648,0.24155722
0.39309728,1.0308832,0.24187452
0.38872644,1.023655,0.24203448
0.38434128,1.0166218,0.24220774
0.37755308,1.00638202,0.2424573
0.37294624,0.99971644,0.24260652
0.36708294,0.99164912,0.24283982
0.36010516,0.9826749,0.2431268
0.3531747,0.97416452,0.24341626
0.34746784,0.96771254,0.24371928
0.3404945,0.96015992,0.24410098
0.33354498,0.95295938,0.24448184
0.32759706,0.94736366,0.24483946
0.32165448,0.94207906,0.24518116
0.31689134,0.93794264,0.245433
0.31226894,0.93395464,0.24566378
0.30649236,0.92956384,0.24606818
0.30188744,0.92624752,0.24641668
0.29583926,0.9224659,0.24700504
0.28862358,0.91819852,0.24768918
0.28253364,0.91488336,0.2483157
0.27658214,0.91197936,0.24897938
0.26948902,0.90869134,0.2498691
0.26371388,0.90635608,0.25070922
0.25788106,0.9042223,0.25168874
0.25082736,0.90180778,0.2529179
0.24602204,0.90043456,0.25385304
0.24011382,0.89886662,0.2550337
0.23542324,0.89772286,0.25599008
0.22996596,0.89657108,0.25726646
0.22463866,0.89563708,0.2586318
0.21820364,0.89466482,0.2603527
0.21293196,0.89426968,0.26191932
0.20665828,0.89384988,0.26381022
0.20142748,0.8937622,0.2654617
0.1964532,0.8937744,0.267081
0.19181476,0.89386936,0.26869752
0.1882575,0.89396594,0.26999676
0.18398764,0.89428004,0.27172818
0.17974424,0.89474954,0.27353862
0.17555106,0.8953849,0.27542028
0.17119218,0.89620504,0.27735524
0.16596466,0.89732592,0.27970952
0.16161006,0.8984988,0.28171924
0.15744916,0.89966134,0.2837356
0.15407242,0.9006211,0.28537432
0.15081484,0.90153558,0.28699518
0.14723474,0.9024458,0.2889023
0.1437632,0.90344032,0.29090586
0.14044486,0.90450308,0.29303446
0.13645842,0.90597764,0.29574986
0.1332904,0.9072682,0.29807704
0.13076904,0.90863354,0.30026756
0.12799118,0.91036642,0.30301002
0.12532304,0.91232652,0.3058321
0.12304086,0.91430078,0.30866812
0.12049162,0.91667408,0.31209444
0.11811356,0.9193169,0.31566258
0.11672512,0.92126302,0.31817044
0.11547812,0.92384836,0.32142992
0.11444708,0.92656294,0.32481022
0.1136831,0.92887848,0.32760022
0.11297324,0.931918,0.33123492
0.11258326,0.93556084,0.33557976
0.11251776,0.93808412,0.3385669
0.11241734,0.94174506,0.34256092
0.11227148,0.94634242,0.34744416
0.11246962,0.95044684,0.35164542
0.11239366,0.95488366,0.3560047
0.11230744,0.9603759,0.3612581
0.11232232,0.96417528,0.36478306
0.11580516,0.96748056,0.36829906
0.11944474,0.9711069,0.3719327
0.12313618,0.97497938,0.3756465
0.1269617,0.97890466,0.3794105
0.13087842,0.98404164,0.38409394
0.13137262,0.9887363,0.38789712
0.13183094,0.99477314,0.39262486
0.13242726,1.00093672,0.39730568
0.13303606,1.00726728,0.40195184
0.13368292,1.01372354,0.40656982
0.13449866,1.0214782,0.41207984
0.13516874,1.0266978,0.4156742
0.13580122,1.0334196,0.42011526
0.13645482,1.040275,0.4244758
0.13714358,1.047138,0.42875208
0.13766346,1.0527026,0.43213632
0.13852596,1.0610808,0.43714394
0.13919042,1.0666482,0.44040346
0.13999726,1.0736744,0.44433094
0.14082728,1.0808116,0.4481709
0.14185438,1.0894002,0.45271916
0.1427523,1.0966994,0.45630956
0.1438517,1.105516,0.46054148
0.14480388,1.1130918,0.46389814
0.14556846,1.1192116,0.46653532
0.14637242,1.1269582,0.46971304
0.14706496,1.1346738,0.47282634
0.14769144,1.1424232,0.47589408
0.14823768,1.1500206,0.47885074
0.14887682,1.1591366,0.4823612
0.14937358,1.16677,0.48508674
0.14982078,1.1744986,0.48770246
0.15024536,1.1823056,0.49017728
0.1505976,1.1886378,0.49214134
0.15104092,1.1968186,0.49443134
0.15140224,1.2050642,0.49665566
0.15171026,1.2133136,0.49879092
0.1518767,1.2214238,0.50086454
0.15195176,1.2310476,0.5032911
0.15177622,1.238817,0.50516666
0.1515503,1.246487,0.506938
0.15126568,1.2541666,0.50860122
0.15097998,1.2619502,0.51012458
0.15065724,1.2698406,0.5115329
0.150233,1.2778766,0.51282944
0.14984706,1.2843516,0.51383196
0.14887158,1.2923282,0.51484274
0.1475575,1.300219,0.51574378
0.14605532,1.3080154,0.51649
0.14440896,1.3156544,0.51713468
0.14247606,1.3248276,0.51787252
0.14087496,1.3324482,0.51838068
0.13923492,1.34003,0.5187855
0.1373927,1.3475948,0.51918474
0.13515442,1.3550148,0.51933914
0.13250526,1.3623582,0.51929926
0.12945572,1.3694982,0.51903664
0.1260515,1.3763892,0.51852308
0.12249366,1.3830298,0.51779956
0.11896652,1.3893866,0.51699134
0.11543684,1.3954654,0.5161105
0.11187766,1.4012102,0.51512248
0.1081524,1.4066824,0.51398224
0.104194048,1.4118202,0.51265992
0.099807248,1.4166182,0.51106658
0.094991028,1.4209236,0.50916798
0.089862072,1.4247454,0.50707128
0.084629322,1.4282176,0.5049377
0.07927455,1.431014,0.50265868
0.07401119,1.4334888,0.50043424
0.0688105,1.4354088,0.49822218
0.06358532,1.436981,0.4959571
0.058215408,1.4378308,0.4934986
0.052736192,1.438216,0.49099098
0.047227884,1.4378686,0.48840442
0.041728148,1.4370504,0.48573638
0.0362521,1.4356956,0.4830553
0.030891328,1.4340802,0.48043846
0.025639394,1.43211,0.47783066
0.020349581,1.4297948,0.47518634
0.015021691,1.427212,0.47260284
0.009868235,1.4241588,0.4702177
0.004885043,1.4208278,0.46796502
0.000121839,1.4172442,0.46587406
-0.004474457,1.4133222,0.46387296
-0.008853882,1.4090196,0.46188836
-0.013113346,1.4042804,0.45978688
-0.017300575,1.3991376,0.45770396
-0.021311526,1.3936964,0.45565562
-0.025083874,1.3881796,0.45373498
-0.02840402,1.3825052,0.45203084
-0.030957862,1.3780924,0.45076662
-0.033753492,1.3723996,0.44934716
-0.036399484,1.3665934,0.44794668
-0.038792852,1.3606336,0.44664956
-0.041047698,1.354508,0.44535272
-0.043601598,1.347161,0.44388218
-0.04527648,1.340977,0.44277442
-0.046764094,1.3348942,0.44181182
-0.047947188,1.3287818,0.4409254
-0.04894306,1.3226888,0.44018844
-0.049639878,1.3178172,0.43962518
-0.050117078,1.3115164,0.43908238
-0.05022069,1.3051604,0.4387049
-0.050129066,1.2989024,0.43846278
-0.049702056,1.2928382,0.43830572
-0.049075692,1.2856286,0.43810372
-0.048110898,1.2798846,0.43799354
-0.04689476,1.2741168,0.43781
-0.045754844,1.2695148,0.43764002
-0.044136488,1.2636778,0.43746946
-0.042213812,1.257928,0.43738878
-0.040739078,1.2520778,0.43714182
-0.039019732,1.2463884,0.43694676
-0.03677338,1.239635,0.4367365
-0.03469949,1.2342922,0.43656564
-0.032549512,1.2291486,0.43633114
-0.030327958,1.2252518,0.43632082
-0.027399668,1.2207514,0.43633404
-0.024286796,1.21644,0.43638118
-0.021042924,1.2121188,0.43638884
-0.017592753,1.2077764,0.43643046
-0.013326645,1.2026324,0.43649848
-0.009469229,1.1984434,0.43657236
-0.005438635,1.1945502,0.43669294
-0.00207901,1.1915882,0.43683366
0.002254643,1.1884042,0.43698222
0.006693993,1.1855034,0.43703648
0.011228425,1.1828064,0.43701634
0.015832306,1.1801362,0.4369381
0.021500734,1.177029,0.43688502
0.026407338,1.1745966,0.43682848
0.030392308,1.1726826,0.43683984
0.034536152,1.1709604,0.43691514
0.04002329,1.1694366,0.43708324
0.045555534,1.168249,0.43720718
0.051193156,1.1673884,0.43721732
0.057962086,1.1664368,0.43720812
0.064774714,1.1658238,0.43713432
0.070517306,1.1655998,0.43694156
0.076456414,1.165538,0.43673536
0.082567906,1.1656524,0.4366054
0.08754809,1.1658578,0.43649478
0.093850382,1.166609,0.43644596
0.100111302,1.1677512,0.43641244
0.106294232,1.169197,0.43642054
0.112427096,1.171132,0.43649376
0.11982872,1.1736932,0.43658992
0.12599212,1.1763738,0.43668382
0.13219374,1.1793268,0.43672872
0.13835272,1.1827376,0.43675234
0.14451964,1.18639,0.4367095
0.1494178,1.1894162,0.43664372
0.15567314,1.1937218,0.43643188
0.16203582,1.1983558,0.43615958
0.16851194,1.2033106,0.43578804
0.17375416,1.2074588,0.43543576
0.18149006,1.2139646,0.43488148
0.18792336,1.219794,0.43428772
0.19428144,1.2258426,0.43366498
0.19934054,1.2307476,0.43315358
0.2070375,1.2383958,0.4322017
0.2135898,1.2450774,0.43117892
0.22016942,1.2518916,0.43002786
0.2268006,1.258869,0.42874958
0.23473958,1.2673412,0.427117
0.2413507,1.2745582,0.42551436
0.2466128,1.2803842,0.42418462
0.25306484,1.2878386,0.42221686
0.25946874,1.295381,0.42005302
0.26573928,1.3030026,0.41770038
0.27193676,1.3106874,0.41522846
0.27929054,1.3199406,0.41205822
0.28532858,1.3276658,0.40918594
0.29010676,1.3338938,0.40677894
0.29590338,1.3417058,0.40342756
0.30153166,1.3495938,0.39986174
0.30699878,1.3575576,0.3961652
0.31221312,1.3655396,0.392286
0.3184559,1.3750878,0.38754584
0.32352158,1.383003,0.38336254
0.32751866,1.389291,0.3799235
0.3324271,1.396934,0.37536354
0.33734032,1.4045294,0.3706683
0.3421735,1.412006,0.3657953
0.34687366,1.4194074,0.36077414
0.35241782,1.4282078,0.35462232
0.3568964,1.4353974,0.34938104
0.36116304,1.4424312,0.34392366
0.36448128,1.4480176,0.339505
0.36831446,1.4546064,0.3338478
0.37203202,1.4610384,0.32814248
0.37565974,1.4672222,0.32229522
0.37931724,1.473141,0.31640552
0.38371142,1.4801394,0.3092504
0.38735278,1.4856646,0.30314722
0.39087314,1.4908338,0.29701388
0.39425196,1.495746,0.29084962
0.39737518,1.5003578,0.284562
0.40031414,1.5046218,0.27833342
0.40260822,1.5079068,0.27337022
0.4054507,1.5114478,0.26716344
0.40832458,1.5145784,0.26091316
0.41131134,1.5172794,0.25477342
0.41433248,1.5194846,0.24861012
0.41787626,1.5217764,0.2413105
0.42080382,1.5231092,0.23528016
0.42360086,1.5240036,0.22946126
0.4263483,1.5246704,0.22368916
0.42912312,1.5250126,0.21809858
0.43198794,1.5250616,0.21254952
0.43489286,1.5246104,0.20709938
0.43780834,1.5237314,0.20170696
0.4406576,1.5223034,0.19644938
0.44340326,1.5205634,0.19128104
0.44610496,1.5185014,0.18621336
0.44877854,1.5161274,0.18131058
0.45148464,1.5134862,0.17645364
0.45411446,1.5102626,0.17196652
0.45666766,1.5066338,0.167704
0.45912872,1.5027502,0.16378728
0.4616542,1.4987508,0.16021362
0.46411978,1.4945832,0.1569467
0.46659996,1.4905108,0.1537766
0.46901204,1.486148,0.15089214
0.47132476,1.4814798,0.1482583
0.47335714,1.4763114,0.14594546
0.4752727,1.470769,0.14404224
0.47672814,1.4661362,0.1427158
0.47873638,1.4603596,0.14125422
0.48067314,1.4543916,0.13999952
0.48251112,1.4483698,0.13881728
0.48422644,1.4422578,0.13771118
0.48612058,1.4347182,0.1365681
0.4873387,1.4280398,0.13598208
0.48865488,1.4211568,0.13558388
0.48999112,1.414099,0.13541784
0.49138634,1.4069292,0.13537046
0.49281028,1.399715,0.13537738
0.49411578,1.3923578,0.1355318
0.49511774,1.384946,0.13589912
0.4958628,1.3790078,0.13621718
0.49649616,1.3711854,0.13712846
0.49704768,1.3631868,0.13830256
0.49762436,1.3550692,0.13962684
0.49825434,1.3468054,0.1409737
0.49889526,1.3369154,0.14264668
0.49946726,1.3286564,0.14401244
0.4998283,1.3202828,0.14556598
0.4999834,1.3117544,0.1473898
0.49990554,1.3031118,0.14955934
0.49981674,1.2960954,0.15140276
0.49942818,1.2869524,0.1542389
0.49895394,1.2778056,0.15714374
0.49843792,1.2687422,0.1599824
0.49770396,1.2597578,0.16287032
0.49675982,1.2490186,0.16636542
0.49560104,1.240254,0.16937718
0.4946132,1.233256,0.17185232
0.49292026,1.2242632,0.17548244
0.49104572,1.215206,0.17934838
0.48886504,1.2061694,0.1834295
0.48653614,1.1972324,0.18755748
0.48374862,1.1866594,0.19247016
0.48123596,1.178076,0.1966105
0.47920228,1.1712778,0.19988758
0.47626604,1.1628438,0.20433622
0.47296184,1.1546566,0.2090398
0.46920298,1.146672,0.21404212
0.46504786,1.1390464,0.21927752
0.46007068,1.130024,0.22555086
0.45651238,1.1243716,0.22983028
0.45219096,1.1172174,0.2350995
0.4478303,1.109898,0.24034596
0.4433749,1.102523,0.24558382
0.43853964,1.0953628,0.250962
0.43259982,1.0871044,0.25750296
0.42710428,1.0807958,0.26317386
0.42256126,1.0760858,0.26778408
0.41677094,1.0706476,0.27356754
0.41098826,1.0652636,0.27931184
0.4051185,1.0599268,0.28496818
0.39911654,1.0547696,0.2905719
0.39186234,1.0489672,0.29732012
0.38552858,1.044601,0.30294402
0.37908352,1.0407318,0.3085753
0.3738301,1.0379136,0.31313176
0.3672142,1.034569,0.3187521
0.36046914,1.031274,0.32429686
0.35376168,1.0283332,0.32974166
0.34700928,1.0258082,0.33510982
0.33881546,1.0231444,0.34159178
0.3319033,1.0216778,0.3470266
0.32492504,1.0206252,0.35257266
0.31784056,1.0195322,0.35813286
0.31064778,1.0182874,0.36364732
0.30489642,1.0171814,0.36804798
0.29789686,1.0162862,0.37330854
0.29100074,1.0157848,0.37841924
0.284182,1.015843,0.38357628
0.2774787,1.0163752,0.388719
0.26941978,1.0170238,0.39486136
0.26265524,1.0178496,0.39996144
0.25600064,1.0187626,0.4049846
0.24938676,1.019937,0.40987354
0.2428833,1.0215862,0.41475034
0.2364385,1.023574,0.41965408
0.23017572,1.0258744,0.42456322
0.22514706,1.0278754,0.42851898
0.2191421,1.030887,0.43345728
0.21335544,1.0342282,0.43836384
0.20776842,1.0381822,0.44329754
0.2024552,1.0425638,0.44825764
0.19613622,1.0480852,0.4542658
0.19115924,1.0531782,0.45932746
0.18625064,1.0586214,0.46451572
0.18243936,1.0629968,0.46865026
0.17789546,1.069107,0.47384094
0.17368702,1.0759348,0.47902576
0.1745636,1.0809294,0.48297916
0.17569556,1.0862746,0.48683822
0.1763701,1.093264,0.49169584
0.17870522,1.0975558,0.49449648
0.18126706,1.1017974,0.49725188
0.1789461,1.110787,0.50220714
0.17695662,1.1203322,0.50707596
0.17503906,1.1302794,0.5118811
0.1731215,1.1402266,0.51668624
0.1710875,1.1526416,0.52228108
0.16949144,1.1634382,0.52676556
0.16811806,1.1745556,0.53109574
0.16693294,1.186026,0.53526496
0.1657686,1.2000744,0.5400977
0.165106,1.2124546,0.54374136
0.16460194,1.2251508,0.54713172
0.16423462,1.2353582,0.54976466
0.1637225,1.2485494,0.55269394
0.16309282,1.2618084,0.55545664
0.16247094,1.2751544,0.55799422
0.16198164,1.285877,0.55993388
