0.3701326,1.286114,-0.2346872
0.3679066,1.285641,-0.2353595
0.3668519,1.284794,-0.2363985
0.3668519,1.284794,-0.2363985
0.3642974,1.283651,-0.2376365
0.3637645,1.283404,-0.2374869
0.3627078,1.283262,-0.2378317
0.3623856,1.283507,-0.2376538
0.3614088,1.283659,-0.2380011
0.3604342,1.283729,-0.2383933
0.3594646,1.283789,-0.2386834
0.3583677,1.28371,-0.2389034
0.3586841,1.283713,-0.2387379
0.3576311,1.28353,-0.2388481
0.3568496,1.283472,-0.2391422
0.3558766,1.283285,-0.2395414
0.3549461,1.282734,-0.2399015
0.3535559,1.28232,-0.2405446
0.3526531,1.281819,-0.2407904
0.3518028,1.281466,-0.2409866
0.3509351,1.281183,-0.2411007
0.3500236,1.280787,-0.2410025
0.3491041,1.280246,-0.2408918
0.3481466,1.27931,-0.2404643
0.3475831,1.27851,-0.239243
0.3464892,1.277245,-0.2379467
0.3473142,1.276255,-0.2360328
0.3463549,1.275182,-0.2345714
0.345449,1.274099,-0.2327336
0.3446164,1.272992,-0.23061
0.3438173,1.271738,-0.2285786
0.3430108,1.270079,-0.2258402
0.3457391,1.268381,-0.2212039
0.3449586,1.266522,-0.2175941
0.3443924,1.265339,-0.2141593
0.3437947,1.263909,-0.2106533
0.346629,1.262615,-0.2050349
0.3480968,1.261631,-0.1998576
0.3477097,1.260539,-0.1953686
0.3489158,1.25925,-0.1897878
0.3485987,1.258488,-0.1844467
0.3484579,1.257827,-0.1791192
0.3482586,1.257308,-0.173686
0.3482079,1.257062,-0.1681264
0.3481532,1.256939,-0.1626172
0.3482583,1.25749,-0.1566817
0.3485536,1.258535,-0.1506841
0.409299,1.254607,-0.1135813
0.4106057,1.256295,-0.1068849
0.4121274,1.257902,-0.09985267
0.4133388,1.259519,-0.09315439
0.4143144,1.261483,-0.08587024
0.415167,1.263243,-0.07825689
0.4162208,1.265414,-0.0711191
0.4173602,1.268279,-0.0637525
0.4179099,1.27083,-0.05653333
0.4189236,1.273808,-0.0491275
0.4193265,1.276802,-0.04121602
0.4196625,1.280232,-0.0332984
0.4196625,1.280232,-0.0332984
0.4200878,1.288024,-0.0173054
0.4204762,1.292276,-0.009410471
0.4206729,1.297441,-0.00158982
0.4209701,1.301956,0.006173238
0.420792,1.306518,0.01404643
0.420792,1.306518,0.01404643
0.4189924,1.314502,0.03030799
0.4172143,1.318225,0.03889397
0.415428,1.321936,0.04746515
0.4133723,1.32625,0.05611703
0.4116041,1.330332,0.06475188
0.4090566,1.334639,0.07336837
0.4067026,1.338095,0.08210124
0.4038261,1.341683,0.09085914
0.400256,1.34382,0.09978554
0.3967452,1.345654,0.1087918
0.3967452,1.345654,0.1087918
0.3892177,1.348646,0.1265208
0.3845646,1.348745,0.1355143
0.3797633,1.347255,0.1447536
0.3749495,1.346263,0.1540427
0.3695667,1.343188,0.1636782
0.3652619,1.340669,0.1726736
0.3652619,1.340669,0.1726736
0.3538295,1.331407,0.1906036
0.3476627,1.325335,0.1990344
0.3413857,1.318099,0.2071223
0.3413857,1.318099,0.2071223
0.3311805,1.300799,0.2220272
0.3256811,1.292093,0.2298763
0.320566,1.280524,0.2364538
0.320566,1.280524,0.2364538
0.3071181,1.254502,0.2481169
0.3007422,1.241882,0.253691
0.3007422,1.241882,0.253691
0.2879883,1.214551,0.2639921
0.2811636,1.200534,0.2693776
0.2811636,1.200534,0.2693776
0.2663493,1.17156,0.2788704
0.2575286,1.156885,0.2819109
0.2575286,1.156885,0.2819109
0.2394758,1.128547,0.288715
0.2394758,1.128547,0.288715
0.2212115,1.100832,0.2939172
0.2212115,1.100832,0.2939172
0.2030234,1.074389,0.2974179
0.2030234,1.074389,0.2974179
0.1871557,1.048147,0.2978327
0.1795908,1.034989,0.2962682
0.1795908,1.034989,0.2962682
0.1625022,1.010208,0.2921613
0.1542545,0.9984512,0.2895037
0.1542545,0.9984512,0.2895037
0.1397399,0.9755989,0.2848605
0.1331632,0.963829,0.2827524
0.1331632,0.963829,0.2827524
0.1234423,0.9389263,0.2744889
0.1167098,0.9288822,0.2695263
0.1167098,0.9288822,0.2695263
0.1050458,0.9086295,0.2630042
0.1014191,0.8987976,0.2598542
0.09780744,0.889031,0.2563369
0.09780744,0.889031,0.2563369
0.08924652,0.8713684,0.2467606
0.08495702,0.8639908,0.2414964
0.08066778,0.8573405,0.2368857
0.07632463,0.850493,0.2329973
0.0720937,0.8448626,0.2300067
0.0720937,0.8448626,0.2300067
0.06345363,0.8351943,0.2250906
0.05857086,0.8302276,0.2222923
0.05391113,0.8255113,0.2193187
0.04826689,0.8227795,0.2165453
0.04331808,0.8210805,0.2142767
0.03882254,0.8203249,0.2127528
0.0347805,0.8191754,0.2114646
0.03181568,0.8193671,0.2111457
0.03181568,0.8193671,0.2111457
0.02674894,0.8216119,0.2091075
0.02455389,0.8237704,0.2089484
0.02362144,0.8259493,0.2098369
0.02204943,0.8281782,0.2112012
0.02155547,0.8317712,0.214285
0.02063606,0.836556,0.2175491
0.01960279,0.842977,0.2212093
0.01935555,0.8505195,0.2255898
0.01944794,0.8591233,0.2302563
0.01965416,0.8673552,0.234945
0.02163179,0.8774728,0.240923
0.0239457,0.8883798,0.2476392
0.0239457,0.8883798,0.2476392
0.02763197,0.9127679,0.2616335
0.02938443,0.9262691,0.2687777
0.03071317,0.9428136,0.2771429
0.03252919,0.961335,0.2863159
0.03252919,0.961335,0.2863159
0.03597288,0.9943299,0.3045779
0.03798789,1.011236,0.3147086
0.03798789,1.011236,0.3147086
0.04105929,1.049763,0.3385907
0.0424318,1.07049,0.3502235
0.0424318,1.07049,0.3502235
0.04437359,1.114392,0.3717903
0.04542366,1.137473,0.3816106
0.04542366,1.137473,0.3816106
0.04666646,1.182643,0.3987349
0.04666646,1.182643,0.3987349
0.04716487,1.228295,0.4133552
0.04716487,1.228295,0.4133552
0.04758337,1.276002,0.4239624
0.04758337,1.276002,0.4239624
0.04816076,1.324131,0.4314539
0.04816076,1.324131,0.4314539
0.04863104,1.368079,0.4368226
0.04863104,1.368079,0.4368226
0.04766048,1.408235,0.4380403
0.04766048,1.408235,0.4380403
0.04552796,1.441765,0.4353394
0.04552796,1.441765,0.4353394
0.04267192,1.468251,0.4309888
0.04267192,1.468251,0.4309888
0.03963594,1.489375,0.4227312
0.03888413,1.498769,0.4186822
0.03888413,1.498769,0.4186822
0.03785098,1.51582,0.409862
0.03814593,1.521769,0.4049383
0.03814593,1.521769,0.4049383
0.03857869,1.528159,0.3956512
0.03796907,1.527424,0.3901849
0.03745241,1.526541,0.3856007
0.03745241,1.526541,0.3856007
0.03869022,1.524663,0.3792275
0.04005331,1.523891,0.3766757
0.04216918,1.520929,0.373941
0.04216918,1.520929,0.373941
0.04585372,1.518781,0.3670675
0.04811093,1.518199,0.3642942
0.04974136,1.516756,0.3616681
0.04974136,1.516756,0.3616681
0.05296233,1.514151,0.3586314
0.05376431,1.513865,0.357203
0.05525035,1.514843,0.3554187
0.05525035,1.514843,0.3554187
0.05628286,1.515768,0.3537478
0.05878821,1.519685,0.3514046
0.06070828,1.523007,0.3505898
0.06226724,1.525969,0.3499993
0.06420554,1.530403,0.349761
0.06619906,1.533501,0.3488861
0.06824476,1.537836,0.3481689
0.07107845,1.541954,0.3472949
0.07355177,1.546239,0.3463115
0.07639238,1.550845,0.3452657
0.08066757,1.556496,0.3438561
0.08432606,1.562005,0.3423808
0.08826052,1.567333,0.3404932
0.09310706,1.57323,0.3383045
0.09725556,1.578185,0.3364218
0.1015726,1.582948,0.3347975
0.1058426,1.58733,0.3333144
0.1112167,1.590355,0.3319818
0.1160405,1.593471,0.3309323
0.1215985,1.595479,0.3300022
0.1277069,1.596237,0.3294978
0.1336518,1.597443,0.3289691
0.1404879,1.596405,0.3291531
0.1477229,1.594497,0.3295163
0.1548227,1.590896,0.3300981
0.1613284,1.586442,0.3306619
0.1673754,1.575978,0.3315138
0.1730885,1.567237,0.3325699
0.1780856,1.554507,0.3346974
0.1834652,1.539599,0.337346
0.1892065,1.524586,0.3399502
0.1949583,1.51029,0.3419763
0.2005565,1.493581,0.3444202
0.2051693,1.475427,0.3471661
0.2081142,1.455278,0.3495911
0.2099767,1.43358,0.3519303
0.2104225,1.411083,0.3541557
0.2116207,1.389857,0.3568673
0.2126904,1.368324,0.3588283
0.2130598,1.34597,0.361127
0.212286,1.322971,0.3622804
0.2120038,1.300386,0.3640565
0.2097816,1.27654,0.3622665
0.2082544,1.254957,0.3615893
0.2060948,1.234449,0.3602157
0.2042741,1.216348,0.3580511
0.2018691,1.198246,0.356541
0.1993636,1.180832,0.3547997
0.1963733,1.163289,0.3529325
0.1963733,1.163289,0.3529325
0.1921989,1.135059,0.34773
0.1882349,1.123675,0.3457605
0.1856417,1.11335,0.3421491
0.1856417,1.11335,0.3421491
0.1815624,1.091937,0.3376433
0.1808179,1.081553,0.3351113
0.1798626,1.071045,0.3320881
0.1798626,1.071045,0.3320881
0.1783533,1.055953,0.3266635
0.1770175,1.049831,0.3244227
0.1765068,1.04876,0.3237067
0.1760725,1.046333,0.3220681
0.1760725,1.046333,0.3220681
0.1778851,1.042102,0.3192338
0.1802133,1.042094,0.3176631
0.1815321,1.042116,0.3163784
0.1844845,1.047153,0.3157801
0.1844845,1.047153,0.3157801
0.1894945,1.058768,0.3160335
0.192001,1.068117,0.3174853
0.1947414,1.078846,0.3192329
0.1974235,1.088205,0.3205682
0.2008772,1.100536,0.322076
0.2008772,1.100536,0.322076
0.207406,1.127051,0.324124
0.2111474,1.143589,0.3256983
0.2155887,1.161242,0.3275199
0.2201264,1.179778,0.3278233
0.2250627,1.199517,0.3275163
0.2250627,1.199517,0.3275163
0.2353292,1.239576,0.3255927
0.240678,1.261151,0.3235896
0.2473162,1.28283,0.3213001
0.2473162,1.28283,0.3213001
0.260704,1.326319,0.3146974
0.2683267,1.3483,0.31082
0.2754331,1.368936,0.3065465
0.2754331,1.368936,0.3065465
0.2919084,1.406016,0.2949759
0.3000671,1.423313,0.2886515
0.3080871,1.439705,0.2826375
0.3080871,1.439705,0.2826375
0.3235413,1.474082,0.271004
0.3304272,1.489773,0.2639722
0.3374133,1.504788,0.2575561
0.3374133,1.504788,0.2575561
0.3510236,1.528065,0.2435366
0.3577061,1.53377,0.2352952
0.364768,1.541928,0.2280782
0.3718326,1.546365,0.220092
0.3782607,1.550163,0.2124068
0.3845249,1.554218,0.2052587
0.3897832,1.556746,0.1979982
0.3943393,1.557767,0.1909365
0.3980884,1.558638,0.1833506
0.3980884,1.558638,0.1833506
0.4029198,1.555187,0.1696749
0.405049,1.553221,0.1635527
0.4065852,1.549941,0.1578884
0.4088885,1.546902,0.1520956
0.4088885,1.546902,0.1520956
0.4180094,1.538538,0.1383766
0.4189481,1.536306,0.1326018
0.4190342,1.534825,0.1277356
0.4188573,1.532623,0.1224767
0.4190868,1.530962,0.1182883
0.4210692,1.527288,0.1130199
0.4210692,1.527288,0.1130199
0.4238238,1.518708,0.1045388
0.4249552,1.513664,0.1007981
0.4258648,1.51051,0.09707062
0.4260468,1.507259,0.09313762
0.4253271,1.504986,0.08942477
0.4249473,1.503514,0.08588153
0.4243835,1.502611,0.08267334
0.4233326,1.501759,0.07993051
0.4224586,1.501678,0.07758263
0.4224586,1.501678,0.07758263
0.4220003,1.502636,0.07374524
0.4212431,1.504119,0.07258761
0.4203187,1.505412,0.07152106
0.4190498,1.508374,0.07101201
0.4171186,1.511534,0.07114334
0.4153954,1.514743,0.07110675
0.413293,1.518759,0.07189085
0.4114554,1.522741,0.07235223
0.40913,1.527208,0.07375267
0.407535,1.531951,0.07556498
0.4048615,1.536254,0.07725851
0.4017622,1.541175,0.07963048
0.397792,1.546028,0.08210732
0.3941533,1.551109,0.08458512
0.3896139,1.556016,0.08751419
0.3848797,1.560944,0.09070855
0.3802079,1.565092,0.09375378
0.3747751,1.569114,0.09778114
0.3699221,1.572751,0.1013269
0.3649365,1.576506,0.1054608
0.3599485,1.580151,0.1094365
0.3544616,1.582915,0.1135768
0.349055,1.586119,0.1178592
0.3423931,1.587617,0.1234412
0.3363446,1.587458,0.1290013
0.3300119,1.585893,0.1350489
0.3242759,1.584066,0.1408448
0.3242759,1.584066,0.1408448
0.3131807,1.574718,0.1536385
0.3079845,1.570292,0.1601105
0.3034273,1.559712,0.169006
0.3034273,1.559712,0.169006
0.2942337,1.539296,0.1872523
0.2895008,1.528439,0.1962538
0.2895008,1.528439,0.1962538
0.2798291,1.499752,0.2181473
0.2736059,1.483647,0.2290104
0.2676736,1.469426,0.2397485
0.2611269,1.452915,0.2504587
0.2611269,1.452915,0.2504587
0.249438,1.419136,0.2713475
0.249438,1.419136,0.2713475
0.2359554,1.386695,0.2911794
0.2241666,1.37279,0.3025267
0.2158569,1.358798,0.3107319
0.2075981,1.345959,0.3182917
0.19961,1.333185,0.3252521
0.1924355,1.319683,0.3310156
0.1856485,1.304847,0.3370887
0.1856485,1.304847,0.3370887
0.1699087,1.27535,0.3466722
0.1637548,1.258043,0.3512349
0.1573626,1.243925,0.3550338
0.1506134,1.230605,0.3574971
0.14366,1.21675,0.3609838
0.14366,1.21675,0.3609838
0.1326955,1.191064,0.3636345
0.1282046,1.179699,0.3624317
0.1258118,1.167336,0.3630971
0.1220745,1.155025,0.3630793
0.1203728,1.142894,0.3620084
0.1189812,1.131222,0.3603344
0.1174823,1.119794,0.3587672
0.1171035,1.109651,0.356429
0.1171981,1.100325,0.3537048
0.1180139,1.091722,0.3512993
0.1182853,1.082814,0.3489754
0.1193961,1.074795,0.3461041
0.1193961,1.074795,0.3461041
0.1219839,1.059261,0.3398707
0.1231858,1.051539,0.3370471
0.1248579,1.045282,0.3343291
0.1263244,1.04019,0.3320236
0.1275209,1.036045,0.3300691
0.1282102,1.032807,0.3281885
0.1284641,1.030334,0.3265669
0.1291821,1.027348,0.3246543
0.1298361,1.02591,0.322804
0.1298361,1.02591,0.322804
0.1311046,1.024453,0.3189695
0.1309613,1.026873,0.3185122
0.1308831,1.028037,0.3179277
0.1298575,1.031637,0.3181852
0.1288519,1.036076,0.3193434
0.1278073,1.04023,0.3203728
0.126002,1.046551,0.3226209
0.1232547,1.053718,0.3257895
0.1199549,1.061675,0.3287841
0.1183352,1.069754,0.330249
0.1156716,1.078217,0.3319424
0.1156716,1.078217,0.3319424
0.109415,1.100048,0.3365745
0.1054314,1.112771,0.3400933
0.1015814,1.125055,0.3436415
0.09608734,1.140887,0.3478763
0.0910736,1.155062,0.3514708
0.08559851,1.171314,0.3548826
0.08047462,1.188343,0.3580262
0.07472589,1.205153,0.3608522
0.06808396,1.223956,0.3628223
0.0605911,1.243494,0.3642171
0.05384091,1.262932,0.364903
0.05384091,1.262932,0.364903
0.03941797,1.302132,0.3655815
0.03142915,1.322207,0.3651936
0.02308232,1.341918,0.3644124
0.02308232,1.341918,0.3644124
0.007091656,1.381035,0.3628591
-0.00150951,1.400511,0.3610976
-0.009652831,1.41884,0.3589911
-0.01732587,1.437392,0.3568341
-0.02582044,1.454644,0.3538646
-0.03393716,1.471694,0.350525
-0.04145358,1.48721,0.3479087
-0.04962294,1.501564,0.3432314
-0.05804657,1.516324,0.3398272
-0.06590461,1.529097,0.3354983
-0.07349476,1.541287,0.3305475
-0.08077457,1.552996,0.3260539
-0.08720092,1.562729,0.3204469
-0.08720092,1.562729,0.3204469
-0.09882447,1.579457,0.3093658
-0.103669,1.586624,0.3039098
-0.1072002,1.592634,0.2983609
-0.1120144,1.598609,0.2930383
-0.115072,1.602807,0.2880442
-0.1179707,1.60627,0.2833362
-0.1205845,1.610124,0.2797503
-0.1206865,1.611427,0.2776592
-0.1206865,1.611427,0.2776592
-0.122392,1.614065,0.2737105
-0.1230669,1.614258,0.2725039
-0.1228367,1.613299,0.2711872
-0.122014,1.611205,0.2701392
-0.1219377,1.610124,0.2693312
-0.1206353,1.608105,0.2689953
-0.1198069,1.605293,0.2689944
-0.1185074,1.59994,0.2698894
-0.1178837,1.593782,0.2709064
-0.1182321,1.582131,0.27272
-0.1180555,1.571401,0.274615
-0.1183184,1.561103,0.2771969
-0.1180775,1.546102,0.2820757
-0.1184096,1.532467,0.2855151
-0.11883,1.516536,0.2897652
-0.1191774,1.498578,0.2933514
-0.1205547,1.478955,0.2970015
-0.1205547,1.478955,0.2970015
-0.1243135,1.436937,0.303893
-0.1260655,1.412796,0.3072359
-0.1260655,1.412796,0.3072359
-0.1299552,1.36535,0.3139163
-0.131817,1.34128,0.3174601
-0.1329202,1.317225,0.3207909
-0.1341892,1.29342,0.3231498
-0.1332292,1.269462,0.3222855
-0.1330636,1.246701,0.3231761
-0.1319673,1.226724,0.3226328
-0.1311522,1.205313,0.3227795
-0.1291621,1.186474,0.3201994
-0.1281217,1.16704,0.3176512
-0.126414,1.151222,0.3149585
-0.1234989,1.138243,0.3135598
-0.1206306,1.127116,0.3118388
-0.117551,1.120441,0.3106574
-0.1161008,1.115808,0.3087593
-0.1137327,1.113535,0.30488
-0.1120963,1.110061,0.3025486
-0.1092172,1.106492,0.299929
-0.1064894,1.105466,0.2979874
-0.1040265,1.103191,0.2959622
-0.10167,1.102279,0.2944288
-0.10167,1.102279,0.2944288
-0.09890553,1.104483,0.294522
-0.09722959,1.105551,0.2948688
-0.09709521,1.107451,0.2941962
-0.0965762,1.109813,0.2936016
-0.09639476,1.111385,0.2894822
-0.09520034,1.112931,0.2859386
-0.09520034,1.112931,0.2859386
-0.09040546,1.11477,0.2799848
-0.08713544,1.115037,0.278282
-0.08380619,1.116558,0.2785469
-0.07931785,1.117056,0.2791787
-0.07247866,1.116453,0.2802631
-0.06770685,1.117058,0.2805169
-0.05953899,1.116213,0.2799731
-0.05212373,1.116225,0.2786564
-0.04321663,1.115598,0.2776483
-0.03577954,1.115693,0.2769403
-0.02561945,1.115002,0.2778288
-0.01460829,1.115025,0.2798296
-0.003452398,1.114944,0.2825292
0.009750359,1.115885,0.2880108
0.02193988,1.117208,0.2935147
0.03429433,1.118532,0.2984957
0.04681207,1.121027,0.3042786
0.059986,1.124275,0.3103358
0.059986,1.124275,0.3103358
0.08605438,1.132995,0.3228064
0.09906368,1.139385,0.3301798
0.1106798,1.146955,0.3366392
0.1209992,1.15557,0.3419973
0.1209992,1.15557,0.3419973
0.1395965,1.174257,0.3520921
0.149136,1.183547,0.3576934
0.1567575,1.195027,0.3627374
0.1646808,1.206423,0.3687445
0.1646808,1.206423,0.3687445
0.1736297,1.237797,0.3804947
0.1780208,1.252843,0.3862238
0.1791432,1.27082,0.3910536
0.1791432,1.27082,0.3910536
0.1784903,1.305787,0.399344
0.176504,1.323415,0.4011729
0.176504,1.323415,0.4011729
0.1703756,1.358279,0.4036903
0.1674848,1.375122,0.4053727
0.1674848,1.375122,0.4053727
0.159201,1.409973,0.4066237
0.1551936,1.426982,0.4071614
0.1511217,1.443655,0.4071435
0.1460825,1.45943,0.406801
0.1401468,1.474493,0.4054038
0.1401468,1.474493,0.4054038
0.1296322,1.500563,0.4013813
0.1296322,1.500563,0.4013813
0.1203464,1.524495,0.3966119
0.1146401,1.536553,0.394283
0.1098476,1.546454,0.391261
0.1098476,1.546454,0.391261
0.1002734,1.566453,0.3848717
0.09645545,1.574307,0.380778
0.0929807,1.582868,0.3781238
0.09003459,1.591162,0.3746779
0.08761511,1.599258,0.371547
0.08646525,1.605388,0.3669316
0.08427307,1.611965,0.3626879
0.08292036,1.616566,0.3588819
0.08164933,1.620054,0.35489
0.08137564,1.622557,0.3516374
0.08091363,1.625654,0.3480903
0.08192132,1.627463,0.3453121
0.08357616,1.628892,0.3420484
0.0853548,1.629903,0.3392506
0.08689783,1.630921,0.3369882
0.09014083,1.628912,0.3349488
0.09287606,1.627196,0.3333675
0.09513658,1.626007,0.3313263
0.09872844,1.622574,0.3303007
0.1024899,1.619437,0.328815
0.1077789,1.614255,0.3283796
0.1155142,1.607079,0.3276789
0.1220859,1.601484,0.3268267
0.1297038,1.593036,0.3261957
0.1369232,1.583081,0.3251066
0.1438016,1.573532,0.3241012
0.1512221,1.561553,0.3231114
0.1594453,1.547751,0.3226735
0.1682274,1.532569,0.3223411
0.1767552,1.517946,0.3220519
0.1851616,1.501546,0.3215348
0.1939262,1.480018,0.3208714
0.202252,1.458984,0.3195281
0.2105367,1.43726,0.3177399
0.2179189,1.415466,0.3162678
0.2242841,1.390734,0.3149319
0.2292307,1.364947,0.3130796
0.2337364,1.340302,0.3111989
0.2380434,1.31659,0.3092581
0.241868,1.293698,0.3076157
0.244315,1.270939,0.3059109
0.2456961,1.250254,0.3032893
0.2473488,1.229983,0.3004438
0.2483575,1.210626,0.2978967
0.2471888,1.191329,0.2944971
0.2434283,1.174757,0.2906905
0.2393638,1.157916,0.2870886
0.2315648,1.148127,0.2821427
0.2204598,1.145039,0.277373
0.2139308,1.136554,0.2783838
0.2057026,1.137104,0.2774566
0.1985968,1.132609,0.2787205
0.191054,1.130427,0.2794118
0.1822993,1.131498,0.2829108
0.1731564,1.134659,0.2856678
0.1639588,1.138794,0.2897354
0.1560057,1.142714,0.2933901
0.1489404,1.149952,0.2982483
0.1413775,1.158585,0.3032587
0.133147,1.166219,0.3080339
0.1262871,1.17699,0.3134488
0.1189595,1.187761,0.3196029
0.1255412,1.19306,0.3213919
0.1170757,1.203532,0.3267587
0.1088897,1.213828,0.3322504
0.09813282,1.223152,0.3368097
0.08924219,1.231297,0.3423997
0.08163556,1.236502,0.3488143
0.07259378,1.238485,0.353331
0.06267005,1.243033,0.3576152
0.05243897,1.245877,0.359731
0.04326975,1.252828,0.362974
0.03303933,1.262304,0.3645851
0.02232617,1.273393,0.3666076
0.01085624,1.28522,0.3664033
0.000765979,1.293038,0.3681439
-0.008473121,1.29949,0.3697485
-0.013206,1.302796,0.3731437
-0.02025762,1.307132,0.3764985
-0.02508596,1.311041,0.3811892
-0.03114631,1.316213,0.3844118
-0.03766596,1.322314,0.385735
-0.04507947,1.329117,0.3860843
-0.05197851,1.336362,0.3870866
-0.05690694,1.343506,0.3882564
